honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all,take
0.4000000000000002,0,1099,0.48809367418289185,1280.0,3131.2692208686694,0
0.35000000000000014,1,1047,-0.02381265163421631,1095.9442273040331,3092.807725466358,0
0.34000000000000014,2,1043,-0.5037153363227844,1053.5269738868315,3094.713381412751,0
0.34000000000000014,3,1022,-0.9771559834480286,1050.79078072882,3135.7177424456845,0
0.3300000000000001,4,1289,-1.4505966305732727,1041.7341540918444,3215.542916961325,0
0.4200000000000002,5,1377,-1.9175556004047394,1345.627989188198,3305.0270082942934,0
0.4400000000000002,6,1257,-2.4421148002147675,1453.8639547942082,3413.268198306979,0
0.4000000000000002,7,1332,-2.9792385399341583,1348.000809782342,3571.386728213555,0
0.4200000000000002,8,1241,-3.4911448657512665,1489.2873374808496,3748.2130044710198,0
0.3900000000000002,9,1214,-4.0157040655612946,1467.4958786194861,3976.316610796297,0
0.38000000000000017,10,992,-4.521251529455185,1516.1292849021208,4239.89692752064,0
0.3100000000000001,11,800,-5.0204189121723175,1327.5499640987828,4596.440392630206,0
0.25000000000000006,12,704,-5.474356681108475,1140.8054710418348,5040.30026023987,0
0.22000000000000006,13,672,-5.88879320025444,1137.0768253033195,5546.961692867689,0
0.21000000000000005,14,480,-6.283250778913498,1142.6698471678937,6079.899656300837,0
0.15,15,352,-6.671017378568649,921.7251390340439,6701.280921716817,0
0.10999999999999999,16,256,-7.01833763718605,739.8675928606008,7390.5830099852965,0
0.08,17,256,-7.338437855243683,607.1345939699013,8128.738548796169,0
0.08,18,384,-7.6380084455013275,659.0231263216981,8864.682971457938,0
0.11999999999999998,19,320,-7.937579035758972,1060.9814339155075,9543.163876916831,0
0.09999999999999999,20,288,-8.264501512050629,919.5888997374136,10246.07132212586,0
0.09,21,192,-8.577768713235855,958.0829465264824,10968.251615541809,0
0.060000000000000005,22,128,-8.88419258594513,658.1080580425559,11741.53768618583,0
0.04,23,192,-9.170028924942017,460.14182301864787,12549.096329896864,0
0.060000000000000005,24,160,-9.442097008228302,717.482368110518,13321.953137448476,0
0.05,25,160,-9.72793334722519,665.3288244607809,14110.921741954737,0
0.05,26,64,-10.006889581680298,731.7795492240892,14900.723523457918,0
0.02,27,192,-10.285845816135406,307.7299851671663,15742.345359539648,0
0.060000000000000005,28,160,-10.544115334749222,943.4028074470195,16516.343379596732,0
0.05,29,224,-10.829951673746109,830.8635622175912,17307.620139266768,0
0.07,30,160,-11.108907908201218,1217.7228236400147,18068.30079573904,0
0.05,31,128,-11.401615887880325,874.3436390703437,18865.355124805385,0
0.04,32,32,-11.680572122335434,747.6593606126287,19682.977009212675,0
0.01,33,32,-11.95264020562172,203.40873221045513,20555.353088255233,0
0.01,34,0,-12.20400020480156,191.5503403609442,21428.900340286647,0
0.0,35,0,-12.4553602039814,0.0,22320.276909096392,0
0.0,36,0,-12.699804574251175,0.0,23211.662178034825,0
0.0,37,0,-12.94424894452095,0.0,24102.919000848677,0
0.0,38,0,-13.188693314790726,0.0,24994.377204971577,0
0.0,39,0,-13.433137685060501,0.0,25886.325253523584,0
0.0,40,0,-13.677582055330276,0.0,26779.01637297139,0
0.0,41,0,-13.922026425600052,0.0,27672.673593266936,0
0.0,42,0,-14.166470795869827,0.0,28567.493925429095,0
0.0,43,0,-14.410915166139603,0.0,29463.651848669662,0
0.0,44,0,-14.655359536409378,0.0,30361.302240125675,0
0.0,45,0,-14.899803906679153,0.0,31260.582851088813,0
0.0,46,0,-15.144248276948929,0.0,32161.616411580442,0
0.0,47,0,-15.388692647218704,0.0,33064.51242829806,0
0.0,48,0,-15.63313701748848,0.0,33969.368727997666,0
0.0,49,0,-15.877581387758255,0.0,34876.272788300674,0
0.0,50,0,-16.12202575802803,0.0,35785.302890019615,0
0.0,51,0,-16.366470128297806,0.0,36696.529118861836,0
0.0,52,0,-16.61091449856758,0.0,37610.014239411394,0
0.0,53,0,-16.855358868837357,0.0,38525.81446031883,0
0.0,54,0,-17.099803239107132,0.0,39443.98010642931,0
0.0,55,0,-17.344247609376907,0.0,40364.556210984825,0
0.0,56,0,-17.588691979646683,0.0,41287.583038922174,0
0.0,57,0,-17.833136349916458,0.0,42213.09655055624,0
0.0,58,0,-18.077580720186234,0.0,43141.12881350838,0
0.0,59,0,-18.32202509045601,0.0,44071.708369560365,0
0.0,60,0,-18.566469460725784,0.0,45004.860562130925,0
0.0,61,0,-18.81091383099556,0.0,45940.60782925126,0
0.0,62,0,-19.055358201265335,0.0,46878.96996622842,0
0.0,63,0,-19.29980257153511,0.0,47819.964361606755,0
0.0,64,0,-19.544246941804886,0.0,48763.60620954742,0
0.0,65,0,-19.78869131207466,0.0,49709.90870133185,0
0.0,66,0,-20.033135682344437,0.0,50658.883198341515,0
0.0,67,0,-20.277580052614212,0.0,51610.53938856557,0
0.0,68,0,-20.522024422883987,0.0,52564.885428428766,0
0.0,69,0,-20.766468793153763,0.0,53521.92807151205,0
