honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all,take
0.6000000000000003,0,1856,0.4589022994041443,1987.754971773294,3267.7549717732927,0
0.5800000000000003,1,1823,-0.08219540119171143,1958.5032138275124,3330.0120309932813,0
0.5700000000000003,2,1919,-0.6181507706642151,1958.632736448696,3389.5209380431475,0
0.6000000000000003,3,1982,-1.1515148878097534,2104.6962651943377,3454.948654789972,0
0.6200000000000003,4,2046,-1.6926125884056091,2211.3187678179047,3524.156842431497,0
0.6400000000000003,5,1919,-2.23879873752594,2338.9699775192175,3597.609359819683,0
0.6000000000000003,6,1885,-2.790019452571869,2226.9335176470677,3661.156713164918,0
0.5900000000000003,7,1885,-3.3311171531677246,2220.1286317082177,3722.2933768169587,0
0.5900000000000003,8,1916,-3.869650423526764,2251.5096271457933,3782.9258934283557,0
0.6000000000000003,9,1821,-4.408183693885803,2335.0738053099467,3845.1105813331246,0
0.5700000000000003,10,2013,-4.949281394481659,2248.5276600595935,3900.5017536849145,0
0.6300000000000003,11,2202,-5.482645511627197,2510.1913773758774,3967.7432665591014,0
0.6900000000000004,12,2173,-6.0313557386398315,2810.7100246069263,4048.143734555633,0
0.6800000000000004,13,2106,-6.594925582408905,2839.31441371815,4125.542133119841,0
0.6600000000000004,14,1914,-7.156052768230438,2781.702236722774,4197.632548361439,0
0.6000000000000003,15,1821,-7.7122538685798645,2577.3011959411583,4256.269691120192,0
0.5700000000000003,16,1884,-8.25335156917572,2479.6727362941647,4308.847616898746,0
0.5900000000000003,17,2238,-8.786715686321259,2609.2529015192813,4365.172005725806,0
0.7000000000000004,18,2296,-9.325248956680298,3147.4644548582446,4443.969015989175,0
0.7200000000000004,19,2233,-9.891247987747192,3284.3759543112546,4526.669039376214,0
0.7000000000000004,20,2296,-10.462064385414124,3234.5620583308732,4604.2414498594035,0
0.7200000000000004,21,2264,-11.028063416481018,3396.284826219533,4685.489341201414,0
0.7100000000000004,22,2231,-11.59887981414795,3407.589065155016,4763.4174722060425,0
0.7000000000000004,23,2393,-12.167294263839722,3416.4333453549084,4838.852489648324,0
0.7500000000000004,24,2455,-12.733293294906616,3709.800368970834,4924.969183823418,0
0.7700000000000005,25,2458,-13.311233937740326,3864.629315428731,5014.870293017006,0
0.7700000000000005,26,2360,-13.893856227397919,3968.2744833323313,5103.680587297892,0
0.7400000000000004,27,2458,-14.476478517055511,3863.08059172077,5185.231763276097,0
0.7700000000000005,28,2584,-15.052058041095734,4077.207263745016,5272.570936231726,0
0.8100000000000005,29,2547,-15.634680330753326,4383.888271942851,5368.828368452014,0
0.8000000000000005,30,2612,-16.22650307416916,4383.9167770219665,5461.677930978917,0
0.8200000000000005,31,2806,-16.816045999526978,4583.238595043225,5558.470401399821,0
0.8800000000000006,32,2711,-17.41013503074646,5002.6356087074055,5669.1651018017055,0
0.8500000000000005,33,2649,-18.01753944158554,4953.652158005319,5771.417548695043,0
0.8300000000000005,34,2740,-18.618346571922302,4886.932508561526,5868.089473234966,0
0.8600000000000005,35,2775,-19.214688420295715,5154.294756957892,5970.875044666592,0
0.8700000000000006,36,2963,-19.817708015441895,5321.175400974753,6075.286894851777,0
0.9300000000000006,37,3027,-20.42292672395706,5768.088089733853,6193.506915194434,0
0.9500000000000006,38,3004,-21.041060030460358,6003.0771525971095,6315.718616661653,0
0.9400000000000006,39,3068,-21.663392305374146,6044.633650811147,6434.550028174543,0
0.9600000000000006,40,3068,-22.283631563186646,6296.930885945811,6557.368958956462,0
0.9600000000000006,41,2976,-22.908043563365936,6420.031566080319,6679.032259183156,0
0.9300000000000006,42,3036,-23.532455563545227,6337.415079595092,6792.281824921539,0
0.9500000000000006,43,3068,-24.150588870048523,6570.655274396381,6909.332601814792,0
0.9600000000000006,44,3004,-24.77292114496231,6760.940400086308,7027.856616473424,0
0.9400000000000006,45,2812,-25.3973331451416,6725.459930499096,7140.506616457181,0
0.8800000000000006,46,2684,-26.0175724029541,6387.197683962442,7238.382727490044,0
0.8400000000000005,47,2336,-26.624976813793182,6173.46471226016,7326.910893565639,0
0.7300000000000004,48,2080,-27.223558008670807,5427.189973338996,7393.192831405521,0
0.6500000000000004,49,2011,-27.796762824058533,4864.113981729565,7445.565562140912,0
0.6300000000000003,50,2080,-28.350480496883392,4708.848381407747,7494.447722701375,0
0.6500000000000004,51,1819,-28.899190723896027,4915.326586769642,7546.4654553689425,0
0.5700000000000003,52,1631,-29.452908396720886,4333.464238349762,7585.907445547126,0
0.5100000000000002,53,1728,-29.986272513866425,3910.5534290893756,7617.601247910517,0
0.5400000000000003,54,1855,-30.50380951166153,4162.268238144271,7652.89226370732,0
0.5800000000000003,55,1726,-31.029319763183594,4511.39618666071,7693.551723378512,0
0.5400000000000003,56,1727,-31.565275132656097,4206.570526161745,7728.848187432658,0
0.5400000000000003,57,1657,-32.09078538417816,4210.406595564548,7764.084693007156,0
0.5200000000000002,58,1597,-32.616295635700226,4045.392733405625,7796.332390212331,0
0.5000000000000002,59,1690,-33.136503517627716,3949.600874296661,7826.332755184534,0
0.5300000000000002,60,1721,-33.651356399059296,4173.809516908343,7859.952547813206,0
0.5400000000000003,61,1753,-34.174221992492676,4264.960207810092,7894.77060297333,0
0.5500000000000003,62,1722,-34.69973224401474,4374.571438121581,7930.823673731842,0
0.5400000000000003,63,1855,-35.227873742580414,4298.597533810927,7965.5062747302045,0
0.5800000000000003,64,2168,-35.75338399410248,4687.204538884805,8005.593839179552,0
0.6800000000000004,65,2071,-36.28933936357498,5505.249461676741,8060.503655109004,0
0.6500000000000004,66,2424,-36.850466549396515,5288.082199261222,8110.441735782075,0
0.7600000000000005,67,2205,-37.404184222221375,6193.693738818033,8178.704861957284,0
0.6900000000000004,68,2269,-37.98447251319885,5721.4990904297165,8234.507451899632,0
0.7100000000000004,69,2136,-38.548042356967926,5895.189536167018,8293.704315466257,0
0.6700000000000004,70,2197,-39.1164568066597,5597.05091849526,8345.799205197516,0
0.6900000000000004,71,2268,-39.67512774467468,5807.096918277765,8401.10832483433,0
0.7100000000000004,72,2135,-40.238697588443756,6041.938201909617,8459.68914450388,0
0.6700000000000004,73,2262,-40.80711203813553,5692.034183674389,8511.508089591001,0
0.7100000000000004,74,2230,-41.36578297615051,6087.804643925521,8569.55191328593,0
0.7000000000000004,75,2199,-41.934197425842285,6062.407740136269,8625.49520101339,0
0.6900000000000004,76,1884,-42.50019645690918,5988.977370819107,8679.682874119158,0
0.5900000000000003,77,1816,-43.06376630067825,5182.093841524514,8719.367759173812,0
0.5700000000000003,78,1814,-43.60229957103729,4970.068207856436,8756.219120335181,0
0.5700000000000003,79,2042,-44.13566368818283,5019.613976707758,8792.95173665116,0
0.6400000000000003,80,1941,-44.66902780532837,5705.888343930114,8839.115390538198,0
0.6100000000000003,81,1943,-45.2202485203743,5425.064216055232,8881.021979555564,0
0.6100000000000003,82,2068,-45.76389718055725,5466.545128543752,8922.873272054503,0
0.6500000000000004,83,2006,-46.307545840740204,5826.972610020053,8970.019467934306,0
0.6300000000000003,84,1818,-46.86126351356506,5722.242209875218,9014.53795001277,0
0.5700000000000003,85,1851,-47.4099737405777,5197.940914028312,9050.821486591616,0
0.5800000000000003,86,2008,-47.943337857723236,5299.633296035005,9088.34650129603,0
0.6300000000000003,87,2035,-48.47929322719574,5737.336604861544,9132.285933861203,0
0.6400000000000003,88,2194,-49.028003454208374,5850.581509267252,9177.425582516813,0
0.6900000000000004,89,2257,-49.5792241692543,6364.518531636897,9230.09631783616,0
0.7100000000000004,90,2071,-50.14279401302338,6598.5923691612825,9285.710221280426,0
0.6500000000000004,91,2103,-50.71120846271515,6096.915302080216,9332.237255805356,0
0.6600000000000004,92,1909,-51.26492613554001,6231.153951795493,9380.100037603968,0
0.6000000000000003,93,1843,-51.821127235889435,5645.345503016836,9419.24602749075,0
0.5800000000000003,94,1881,-52.36222493648529,5481.225416134395,9455.868489619812,0
0.5900000000000003,95,1972,-52.898180305957794,5662.151689274594,9493.634147071492,0
