honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all,take
0.09999999999999999,0,341,2.0,320.0,3047.0740164327904,0
0.10999999999999999,1,336,3.0,333.0990357388836,2748.9861422758754,0
0.10999999999999999,2,498,4.0,310.9372846945859,2292.3289336401363,0
0.17,3,742,5.0,384.38896197641543,1728.7822798083773,0
0.26000000000000006,4,1474,6.0,449.38501014713995,1103.1853337098382,0
0.5300000000000002,5,1842,7.0,671.6215131367472,1181.32882657626,0
0.6500000000000004,6,2152,8.0,916.9749340955163,1296.7793322177852,0
0.7400000000000004,7,2405,9.0,1139.0011318206634,1444.4343187170127,0
0.8100000000000005,8,2555,10.0,1337.9025226047113,1615.6489668694962,0
0.8400000000000005,9,2643,11.0,1537.7905639876533,1794.053015071907,0
0.8500000000000005,10,2614,12.0,1705.3616783613131,1971.2723793139746,0
0.8300000000000005,11,2667,13.0,1795.353509991328,2134.476625678649,0
0.8400000000000005,12,2520,14.0,1933.3571948375768,2296.4593268319013,0
0.7900000000000005,13,2270,15.0,1958.8487583569577,2435.15042956405,0
0.7100000000000004,14,2144,16.0,1835.7500927536298,2544.0555503267183,0
0.6700000000000004,15,2112,17.0,1830.5809769343211,2638.952653104538,0
0.6600000000000004,16,2080,18.0,1837.2634776943075,2729.3496425579956,0
0.6500000000000004,17,1856,19.0,1838.3439186264295,2815.5465428328935,0
0.5800000000000003,18,1632,20.0,1667.450214261079,2883.010615560821,0
0.5100000000000002,19,1632,21.0,1552.2532498116595,2934.453547288234,0
0.5100000000000002,20,1695,22.0,1577.4341892680645,2985.104641552213,0
0.5300000000000002,21,1632,23.0,1642.9082267969386,3039.3561464201866,0
0.5100000000000002,22,1727,24.0,1597.5138599490774,3089.1254604951514,0
0.5400000000000003,23,1598,25.0,1726.8784879626576,3144.5112638532996,0
0.5000000000000002,24,1756,26.0,1574.8054066329532,3191.4587587891865,0
0.5500000000000003,25,1885,27.0,1839.7892427963777,3248.261816617621,0
0.5900000000000003,26,1822,28.0,1999.806132318654,3313.1678966132276,0
0.5700000000000003,27,2078,29.0,1943.9761138936124,3372.7944618504957,0
0.6500000000000004,28,2173,30.0,2243.726978536736,3450.2590034252466,0
0.6800000000000004,29,2205,31.0,2456.0562335500535,3533.678927061711,0
0.6900000000000004,30,2075,32.0,2489.3111530152855,3618.9919833344707,0
0.6500000000000004,31,2235,33.0,2457.750080663756,3693.6657905333586,0
0.7000000000000004,32,1980,34.0,2662.4984954955876,3779.0716599254397,0
0.6200000000000003,33,2171,35.0,2391.386570886219,3845.5404066611454,0
0.6800000000000004,34,2234,36.0,2705.152004920771,3924.909021684894,0
0.7000000000000004,35,2072,37.0,2803.9508777828228,4008.157431815993,0
0.6500000000000004,36,2043,38.0,2652.087953342186,4079.0095761022408,0
0.6400000000000003,37,2171,39.0,2677.445222804081,4147.18236519392,0
0.6800000000000004,38,2363,40.0,2901.3652347668726,4223.199598741423,0
0.7400000000000004,39,2392,41.0,3198.4469600109937,4312.965072835313,0
0.7500000000000004,40,2520,42.0,3324.6133418574937,4403.6984747375855,0
0.7900000000000005,41,2584,43.0,3524.7778864112834,4503.88690685424,0
0.8100000000000005,42,2590,44.0,3753.316656729148,4608.035102312694,0
0.8100000000000005,43,2654,45.0,3863.0802723448187,4711.241252863369,0
0.8300000000000005,44,2560,46.0,4002.07614677418,4818.4428874728665,0
0.8000000000000005,45,2752,47.0,3989.2209087149927,4916.95761094625,0
0.8600000000000005,46,2848,48.0,4377.277680290551,5029.742049438727,0
0.8900000000000006,47,2912,49.0,4569.566988946852,5149.210738623443,0
0.9100000000000006,48,3040,50.0,4822.793127233293,5272.677945760919,0
0.9500000000000006,49,3104,51.0,5145.542693794657,5405.70608614753,0
0.9700000000000006,50,3071,52.0,5396.73406295446,5542.227865444028,0
0.9600000000000006,51,3072,53.0,5462.669374902783,5674.695712762746,0
0.9600000000000006,52,3104,54.0,5586.315472713468,5805.651302056925,0
0.9700000000000006,53,3072,55.0,5755.850012626551,5937.845057308296,0
0.9600000000000006,54,3136,56.0,5834.611008696471,6065.865963848139,0
0.9800000000000006,55,3200,57.0,6066.311112136969,6197.885424092879,0
1.0000000000000007,56,3200,58.0,6333.900356732035,6333.900356732035,0
1.0000000000000007,57,3200,59.0,6468.446963386922,6468.446963386922,0
1.0000000000000007,58,3200,60.0,6601.586901798012,6601.586901798012,0
1.0000000000000007,59,3200,61.0,6733.377427455928,6733.377427455928,0
1.0000000000000007,60,3200,62.0,6863.871829936591,6863.871829936591,0
1.0000000000000007,61,3200,63.0,6993.119814576748,6993.119814576748,0
1.0000000000000007,62,3200,64.0,7121.167837687646,7121.167837687646,0
1.0000000000000007,63,3200,65.0,7248.059402083483,7248.059402083483,0
1.0000000000000007,64,3200,66.0,7373.835318557983,7373.835318557983,0
1.0000000000000007,65,3200,67.0,7498.5339380168525,7498.5339380168525,0
1.0000000000000007,66,3200,68.0,7622.191358220029,7622.191358220029,0
1.0000000000000007,67,3200,69.0,7744.841608470136,7744.841608470136,0
1.0000000000000007,68,3200,70.0,7866.5168150751,7866.5168150751,0
1.0000000000000007,69,3200,71.0,7987.247349992212,7987.247349992212,0
1.0000000000000007,70,3200,72.0,8107.0619647109115,8107.0619647109115,0
1.0000000000000007,71,3200,73.0,8225.987911139231,8225.987911139231,0
1.0000000000000007,72,3200,74.0,8344.051051013705,8344.051051013705,0
1.0000000000000007,73,3200,75.0,8461.275955145798,8461.275955145798,0
1.0000000000000007,74,3200,76.0,8577.68599364324,8577.68599364324,0
1.0000000000000007,75,3200,77.0,8693.30341809626,8693.30341809626,0
1.0000000000000007,76,3200,78.0,8808.149436592194,8808.149436592194,0
1.0000000000000007,77,3200,79.0,8922.24428231406,8922.24428231406,0
1.0000000000000007,78,3200,80.0,9035.607276385701,9035.607276385701,0
1.0000000000000007,79,3200,81.0,9148.256885546602,9148.256885546602,0
1.0000000000000007,80,3200,82.0,9260.210775170348,9260.210775170348,0
1.0000000000000007,81,3200,83.0,9371.48585808127,9371.48585808127,0
1.0000000000000007,82,3200,84.0,9482.098339571954,9482.098339571954,0
1.0000000000000007,83,3200,85.0,9592.063758979273,9592.063758979273,0
1.0000000000000007,84,3200,86.0,9701.397028137435,9701.397028137435,0
1.0000000000000007,85,3200,87.0,9810.112466991757,9810.112466991757,0
1.0000000000000007,86,3200,88.0,9918.223836627225,9918.223836627225,0
1.0000000000000007,87,3200,89.0,10025.744369939037,10025.744369939037,0
1.0000000000000007,88,3200,90.0,10132.68680014905,10132.68680014905,0
1.0000000000000007,89,3200,91.0,10239.063387351387,10239.063387351387,0
1.0000000000000007,90,3200,92.0,10344.885943252566,10344.885943252566,0
1.0000000000000007,91,3200,93.0,10450.165854254661,10450.165854254661,0
1.0000000000000007,92,3200,94.0,10554.91410301629,10554.91410301629,0
1.0000000000000007,93,3200,95.0,10659.14128861321,10659.14128861321,0
1.0000000000000007,94,3200,96.0,10762.85764540866,10762.85764540866,0
1.0000000000000007,95,3200,97.0,10866.073060733826,10866.073060733826,0
1.0000000000000007,96,3200,98.0,10968.797091469456,10968.797091469456,0
1.0000000000000007,97,3200,99.0,11071.038979611434,11071.038979611434,0
1.0000000000000007,98,3200,100.0,11172.807666896004,11172.807666896004,0
1.0000000000000007,99,3200,101.0,11274.111808553616,11274.111808553616,0
1.0000000000000007,100,3200,102.0,11374.95978625439,11374.95978625439,0
1.0000000000000007,101,3200,103.0,11475.359720302999,11475.359720302999,0
1.0000000000000007,102,3200,104.0,11575.319481135735,11575.319481135735,0
1.0000000000000007,103,3200,105.0,11674.84670016849,11674.84670016849,0
1.0000000000000007,104,3200,106.0,11773.948780039882,11773.948780039882,0
1.0000000000000007,105,3200,107.0,11872.63290429086,11872.63290429086,0
1.0000000000000007,106,3200,108.0,11970.906046518156,11970.906046518156,0
1.0000000000000007,107,3200,109.0,12068.774979036722,12068.774979036722,0
1.0000000000000007,108,3200,110.0,12166.246281082778,12166.246281082778,0
1.0000000000000007,109,3200,111.0,12263.326346587428,12263.326346587428,0
1.0000000000000007,110,3200,112.0,12360.02139154809,12360.02139154809,0
1.0000000000000007,111,3200,113.0,12456.337461022991,12456.337461022991,0
1.0000000000000007,112,3200,114.0,12552.280435772242,12552.280435772242,0
1.0000000000000007,113,3200,115.0,12647.856038567234,12647.856038567234,0
1.0000000000000007,114,3200,116.0,12743.069840188524,12743.069840188524,0
1.0000000000000007,115,3200,117.0,12837.92726513084,12837.92726513084,0
1.0000000000000007,116,3200,118.0,12932.43359703278,12932.43359703278,0
1.0000000000000007,117,3200,119.0,13026.593983847222,13026.593983847222,0
1.0000000000000007,118,3200,120.0,13120.413442767629,13120.413442767629,0
1.0000000000000007,119,3200,121.0,13213.896864924216,13213.896864924216,0
1.0000000000000007,120,3200,122.0,13307.049019863129,13307.049019863129,0
1.0000000000000007,121,3200,123.0,13399.87455982086,13399.87455982086,0
1.0000000000000007,122,3200,124.0,13492.378023805179,13492.378023805179,0
1.0000000000000007,123,3200,125.0,13584.563841493438,13584.563841493438,0
1.0000000000000007,124,3200,126.0,13676.436336958062,13676.436336958062,0
1.0000000000000007,125,3200,127.0,13767.999732228607,13767.999732228607,0
1.0000000000000007,126,3200,128.0,13859.258150699181,13859.258150699181,0
1.0000000000000007,127,3200,129.0,13950.215620389312,13950.215620389312,0
1.0000000000000007,128,3200,130.0,14040.876077066021,14040.876077066021,0
1.0000000000000007,129,3200,131.0,14131.243367234256,14131.243367234256,0
1.0000000000000007,130,3200,132.0,14221.321251002473,14221.321251002473,0
1.0000000000000007,131,3200,133.0,14311.113404829797,14311.113404829797,0
1.0000000000000007,132,3200,134.0,14400.623424160525,14400.623424160525,0
1.0000000000000007,133,3200,135.0,14489.85482595185,14489.85482595185,0
1.0000000000000007,134,3200,136.0,14578.811051099941,14578.811051099941,0
1.0000000000000007,135,3200,137.0,14667.495466769326,14667.495466769326,0
1.0000000000000007,136,3200,138.0,14755.911368630486,14755.911368630486,0
1.0000000000000007,137,3200,139.0,14844.061983009808,14844.061983009808,0
1.0000000000000007,138,3200,140.0,14931.950468956247,14931.950468956247,0
1.0000000000000007,139,3200,141.0,15019.579920228689,15019.579920228689,0
1.0000000000000007,140,3200,142.0,15106.95336720747,15106.95336720747,0
1.0000000000000007,141,3200,143.0,15194.073778733942,15194.073778733942,0
1.0000000000000007,142,3200,144.0,15280.944063881045,15280.944063881045,0
1.0000000000000007,143,3200,145.0,15367.567073658276,15367.567073658276,0
1.0000000000000007,144,3200,146.0,15453.945602653976,15453.945602653976,0
1.0000000000000007,145,3200,147.0,15540.082390617596,15540.082390617596,0
1.0000000000000007,146,3200,148.0,15625.980123984917,15625.980123984917,0
1.0000000000000007,147,3200,149.0,15711.641437348388,15711.641437348388,0
1.0000000000000007,148,3200,150.0,15797.068914875323,15797.068914875323,0
1.0000000000000007,149,3200,151.0,15882.265091675901,15882.265091675901,0
1.0000000000000007,150,3200,152.0,15967.232455123434,15967.232455123434,0
1.0000000000000007,151,3200,153.0,16051.973446128688,16051.973446128688,0
1.0000000000000007,152,3200,154.0,16136.490460370444,16136.490460370444,0
1.0000000000000007,153,3200,155.0,16220.78584948383,16220.78584948383,0
1.0000000000000007,154,3200,156.0,16304.861922208587,16304.861922208587,0
1.0000000000000007,155,3200,157.0,16388.720945498535,16388.720945498535,0
1.0000000000000007,156,3200,158.0,16472.365145594104,16472.365145594104,0
1.0000000000000007,157,3200,159.0,16555.79670905929,16555.79670905929,0
1.0000000000000007,158,3200,160.0,16639.01778378456,16639.01778378456,0
1.0000000000000007,159,3200,161.0,16722.03047995706,16722.03047995706,0
1.0000000000000007,160,3200,162.0,16804.8368709993,16804.8368709993,0
1.0000000000000007,161,3200,163.0,16887.438994477867,16887.438994477867,0
1.0000000000000007,162,3200,164.0,16969.838852982928,16969.838852982928,0
1.0000000000000007,163,3200,165.0,17052.038414980037,17052.038414980037,0
1.0000000000000007,164,3200,166.0,17134.039615635105,17134.039615635105,0
1.0000000000000007,165,3200,167.0,17215.844357613652,17215.844357613652,0
1.0000000000000007,166,3200,168.0,17297.454511855212,17297.454511855212,0
1.0000000000000007,167,3200,169.0,17378.871918324065,17378.871918324065,0
1.0000000000000007,168,3200,170.0,17460.098386736805,17460.098386736805,0
1.0000000000000007,169,3200,171.0,17541.135697268164,17541.135697268164,0
1.0000000000000007,170,3200,172.0,17621.985601235214,17621.985601235214,0
1.0000000000000007,171,3200,173.0,17702.64982176131,17702.64982176131,0
1.0000000000000007,172,3200,174.0,17783.130054420337,17783.130054420337,0
1.0000000000000007,173,3200,175.0,17863.4279678618,17863.4279678618,0
1.0000000000000007,174,3200,176.0,17943.545204417696,17943.545204417696,0
1.0000000000000007,175,3200,177.0,18023.483380691665,18023.483380691665,0
1.0000000000000007,176,3200,178.0,18103.24408813121,18103.24408813121,0
1.0000000000000007,177,3200,179.0,18182.828893583308,18182.828893583308,0
1.0000000000000007,178,3200,180.0,18262.239339834323,18262.239339834323,0
1.0000000000000007,179,3200,181.0,18341.47694613449,18341.47694613449,0
1.0000000000000007,180,3200,182.0,18420.54320870777,18420.54320870777,0
1.0000000000000007,181,3200,183.0,18499.439601247308,18499.439601247308,0
1.0000000000000007,182,3200,184.0,18578.16757539713,18578.16757539713,0
1.0000000000000007,183,3200,185.0,18656.728561220632,18656.728561220632,0
1.0000000000000007,184,3200,186.0,18735.123967656127,18735.123967656127,0
1.0000000000000007,185,3200,187.0,18813.355182959964,18813.355182959964,0
1.0000000000000007,186,3200,188.0,18891.423575137662,18891.423575137662,0
1.0000000000000007,187,3200,189.0,18969.330492363435,18969.330492363435,0
1.0000000000000007,188,3200,190.0,19047.077263388437,19047.077263388437,0
1.0000000000000007,189,3200,191.0,19124.665197938266,19124.665197938266,0
1.0000000000000007,190,3200,192.0,19202.095587099786,19202.095587099786,0
1.0000000000000007,191,3200,193.0,19279.369703697917,19279.369703697917,0
1.0000000000000007,192,3200,194.0,19356.488802662516,19356.488802662516,0
1.0000000000000007,193,3200,195.0,19433.454121385737,19433.454121385737,0
1.0000000000000007,194,3200,196.0,19510.26688007025,19510.26688007025,0
1.0000000000000007,195,3200,197.0,19586.92828206834,19586.92828206834,0
1.0000000000000007,196,3200,198.0,19663.439514212583,19663.439514212583,0
1.0000000000000007,197,3200,199.0,19739.80174713793,19739.80174713793,0
1.0000000000000007,198,3200,200.0,19816.016135595808,19816.016135595808,0
1.0000000000000007,199,3200,201.0,19892.083818760344,19892.083818760344,0
1.0000000000000007,200,3200,202.0,19968.005920526808,19968.005920526808,0
1.0000000000000007,201,3200,203.0,20043.783549802873,20043.783549802873,0
1.0000000000000007,202,3200,204.0,20119.41780079255,20119.41780079255,0
1.0000000000000007,203,3200,205.0,20194.909753273216,20194.909753273216,0
1.0000000000000007,204,3200,206.0,20270.26047286592,20270.26047286592,0
1.0000000000000007,205,3200,207.0,20345.471011299032,20345.471011299032,0
1.0000000000000007,206,3200,208.0,20420.542406665714,20420.542406665714,0
1.0000000000000007,207,3200,209.0,20495.47568367512,20495.47568367512,0
1.0000000000000007,208,3200,210.0,20570.2718538975,20570.2718538975,0
1.0000000000000007,209,3200,211.0,20644.931916003836,20644.931916003836,0
1.0000000000000007,210,3200,212.0,20719.456855999375,20719.456855999375,0
1.0000000000000007,211,3200,213.0,20793.84764745211,20793.84764745211,0
1.0000000000000007,212,3200,214.0,20868.10525171562,20868.10525171562,0
1.0000000000000007,213,3200,215.0,20942.230618147005,20942.230618147005,0
1.0000000000000007,214,3200,216.0,21016.22468431951,21016.22468431951,0
1.0000000000000007,215,3200,217.0,21090.088376230604,21090.088376230604,0
1.0000000000000007,216,3200,218.0,21163.822608504954,21163.822608504954,0
1.0000000000000007,217,3200,219.0,21237.428284593105,21237.428284593105,0
1.0000000000000007,218,3200,220.0,21310.90629696545,21310.90629696545,0
1.0000000000000007,219,3200,221.0,21384.25752730202,21384.25752730202,0
1.0000000000000007,220,3200,222.0,21457.48284667781,21457.48284667781,0
1.0000000000000007,221,3200,223.0,21530.583115744288,21530.583115744288,0
1.0000000000000007,222,3200,224.0,21603.559184906564,21603.559184906564,0
1.0000000000000007,223,3200,225.0,21676.411894496905,21676.411894496905,0
1.0000000000000007,224,3200,226.0,21749.142074944346,21749.142074944346,0
1.0000000000000007,225,3200,227.0,21821.750546940606,21821.750546940606,0
1.0000000000000007,226,3200,228.0,21894.23812160242,21894.23812160242,0
1.0000000000000007,227,3200,229.0,21966.60560063039,21966.60560063039,0
1.0000000000000007,228,3200,230.0,22038.85377646438,22038.85377646438,0
1.0000000000000007,229,3200,231.0,22110.983432435678,22110.983432435678,0
1.0000000000000007,230,3200,232.0,22182.99534291575,22182.99534291575,0
1.0000000000000007,231,3200,233.0,22254.89027346213,22254.89027346213,0
1.0000000000000007,232,3200,234.0,22326.668980960938,22326.668980960938,0
1.0000000000000007,233,3200,235.0,22398.33221376662,22398.33221376662,0
1.0000000000000007,234,3200,236.0,22469.880711838654,22469.880711838654,0
1.0000000000000007,235,3200,237.0,22541.31520687554,22541.31520687554,0
1.0000000000000007,236,3200,238.0,22612.63642244591,22612.63642244591,0
1.0000000000000007,237,3200,239.0,22683.845074116995,22683.845074116995,0
1.0000000000000007,238,3200,240.0,22754.94186958048,22754.94186958048,0
1.0000000000000007,239,3200,241.0,22825.927508775723,22825.927508775723,0
1.0000000000000007,240,3200,242.0,22896.80268401064,22896.80268401064,0
1.0000000000000007,241,3200,243.0,22967.56808007993,22967.56808007993,0
1.0000000000000007,242,3200,244.0,23038.22437438107,23038.22437438107,0
1.0000000000000007,243,3200,245.0,23108.772237028075,23108.772237028075,0
1.0000000000000007,244,3200,246.0,23179.212330962728,23179.212330962728,0
1.0000000000000007,245,3200,247.0,23249.545312063867,23249.545312063867,0
1.0000000000000007,246,3200,248.0,23319.77182925436,23319.77182925436,0
1.0000000000000007,247,3200,249.0,23389.892524606126,23389.892524606126,0
1.0000000000000007,248,3200,250.0,23459.90803344293,23459.90803344293,0
1.0000000000000007,249,3200,251.0,23529.81898444128,23529.81898444128,0
1.0000000000000007,250,3200,252.0,23599.62599972941,23599.62599972941,0
1.0000000000000007,251,3200,253.0,23669.329694984317,23669.329694984317,0
1.0000000000000007,252,3200,254.0,23738.93067952682,23738.93067952682,0
1.0000000000000007,253,3200,255.0,23808.42955641503,23808.42955641503,0
1.0000000000000007,254,3200,256.0,23877.826922535867,23877.826922535867,0
1.0000000000000007,255,3200,257.0,23947.123368694884,23947.123368694884,0
0.09999999999999999,0,217,2.0,320.0,3047.0740164327904,1
0.07,1,422,3.0,211.97211365201684,2721.4873827267843,1
0.13999999999999999,2,441,4.0,379.71873149512714,2293.0215562817107,1
0.15,3,688,5.0,351.22685104263593,1702.5631241869426,1
0.24000000000000007,4,1307,6.0,430.2632065490855,1039.5889395786164,1
0.47000000000000025,5,2364,7.0,501.9363251644454,559.9283324557954,1
0.8700000000000006,6,2442,8.0,735.8101046611656,850.2049416381747,1
0.8700000000000006,7,2508,9.0,960.4307205995401,1093.6276577516674,1
0.8700000000000006,8,2479,10.0,1122.7691253618334,1314.040972227772,1
0.8300000000000005,9,2748,11.0,1323.1649073380318,1502.9533817421511,1
0.9000000000000006,10,2847,12.0,1530.686402825373,1716.1923860002453,1
0.9100000000000006,11,2862,13.0,1743.9792760935295,1925.238145974119,1
0.9000000000000006,12,3001,14.0,1927.8506976035226,2121.4780862367293,1
0.9400000000000006,13,3103,15.0,2215.018692182064,2326.30426294297,1
0.9700000000000006,14,3136,16.0,2473.805491831658,2535.071324488721,1
0.9800000000000006,15,3168,17.0,2677.895523262249,2739.2870897819043,1
0.9900000000000007,16,3168,18.0,2920.6571987291236,2939.790740487386,1
0.9900000000000007,17,3200,19.0,3097.9899427279265,3133.336139215164,1
1.0000000000000007,18,3200,20.0,3324.6316897536635,3324.6316897536635,1
1.0000000000000007,19,3200,21.0,3510.342246690895,3510.342246690895,1
1.0000000000000007,20,3200,22.0,3691.073654736625,3691.073654736625,1
1.0000000000000007,21,3200,23.0,3867.32482396886,3867.32482396886,1
1.0000000000000007,22,3200,24.0,4039.512885606561,4039.512885606561,1
1.0000000000000007,23,3200,25.0,4207.991143674994,4207.991143674994,1
1.0000000000000007,24,3200,26.0,4373.062208940036,4373.062208940036,1
1.0000000000000007,25,3200,27.0,4534.9878163332905,4534.9878163332905,1
1.0000000000000007,26,3200,28.0,4693.996301505668,4693.996301505668,1
1.0000000000000007,27,3200,29.0,4850.288388700754,4850.288388700754,1
1.0000000000000007,28,3200,30.0,5004.041736809178,5004.041736809178,1
1.0000000000000007,29,3200,31.0,5155.414556517219,5155.414556517219,1
1.0000000000000007,30,3200,32.0,5304.54852194994,5304.54852194994,1
1.0000000000000007,31,3200,33.0,5451.571139091898,5451.571139091898,1
1.0000000000000007,32,3200,34.0,5596.59769072718,5596.59769072718,1
1.0000000000000007,33,3200,35.0,5739.732847509769,5739.732847509769,1
1.0000000000000007,34,3200,36.0,5881.072013095305,5881.072013095305,1
1.0000000000000007,35,3200,37.0,6020.702455439987,6020.702455439987,1
1.0000000000000007,36,3200,38.0,6158.704264667758,6158.704264667758,1
1.0000000000000007,37,3200,39.0,6295.151169144618,6295.151169144618,1
1.0000000000000007,38,3200,40.0,6430.1112347658145,6430.1112347658145,1
