honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all,take
0.20000000000000004,0,624,0.5274056792259216,640.0,3077.8119482109582,0
0.20000000000000004,1,579,0.05481135845184326,615.5623896421929,3014.540984537515,0
0.19000000000000003,2,633,-0.4177829623222351,574.5532560782906,3007.906552885614,0
0.21000000000000005,3,642,-0.8898313045501709,624.7479814034774,3056.8141027167644,0
0.21000000000000005,4,683,-1.3629690408706665,647.1131987922997,3158.4715255091746,0
0.22000000000000006,5,508,-1.836106777191162,691.2822872711461,3313.8024750059744,0
0.16,6,477,-2.3097856044769287,534.8454969166714,3551.7101955627136,0
0.15,7,318,-2.7801815271377563,520.0196773563624,3850.1303313944118,0
0.09999999999999999,8,160,-3.2500218749046326,375.8866285875455,4237.601320643764,0
0.05,9,224,-3.7170488834381104,221.3514739653616,4718.786890763772,0
0.07,10,64,-4.181205630302429,335.1747971961942,5218.795660851409,0
0.02,11,32,-4.6465171575546265,104.78831992374018,5813.00290987419,0
0.01,12,32,-5.108925521373749,54.08416138278861,6451.578481403613,0
0.01,13,32,-5.570746839046478,67.09101586002856,7118.05001567274,0
0.01,14,0,-6.032568156719208,69.60922137477156,7809.909550707734,0
0.0,15,0,-6.494389474391937,0.0,8539.76723578707,0
0.0,16,0,-6.955621600151062,0.0,9291.172552092548,0
0.0,17,0,-7.416853725910187,0.0,10062.714662633425,0
0.0,18,0,-7.8780858516693115,0.0,10853.249630771572,0
0.0,19,0,-8.339317977428436,0.0,11661.786378534583,0
0.0,20,0,-8.800550103187561,0.0,12487.457210897877,0
0.0,21,0,-9.261782228946686,0.0,13329.4953510565,0
0.0,22,0,-9.72301435470581,0.0,14187.217572267173,0
0.0,23,0,-10.184246480464935,0.0,15060.010588428615,0
0.0,24,0,-10.64547860622406,0.0,15947.320255506495,0
0.0,25,0,-11.106710731983185,0.0,16848.642902910844,0
0.0,26,0,-11.56794285774231,0.0,17763.518299143638,0
0.0,27,0,-12.029174983501434,0.0,18691.523886198866,0
0.0,28,0,-12.490407109260559,0.0,19632.270009856926,0
0.0,29,0,-12.951639235019684,0.0,20585.395939801245,0
0.0,30,0,-13.412871360778809,0.0,21550.56652220427,0
0.0,31,0,-13.874103486537933,0.0,22527.46934337486,0
0.0,32,0,-14.335335612297058,0.0,23515.8123098719,0
0.0,33,0,-14.796567738056183,0.0,24515.32157069557,0
0.0,34,0,-15.257799863815308,0.0,25525.739722548326,0
0.0,35,0,-15.719031989574432,0.0,26546.824250970494,0
0.0,36,0,-16.180264115333557,0.0,27578.34616931272,0
0.0,37,0,-16.641496241092682,0.0,28620.088824661678,0
0.0,38,0,-17.102728366851807,0.0,29671.846845471733,0
0.0,39,0,-17.56396049261093,0.0,30733.425210128396,0
0.0,40,0,-18.025192618370056,0.0,31804.638419243474,0
0.0,41,0,-18.48642474412918,0.0,32885.30975735908,0
0.0,42,0,-18.947656869888306,0.0,33975.270632067164,0
0.0,43,0,-19.40888899564743,0.0,35074.35998044904,0
0.0,44,0,-19.870121121406555,0.0,36182.423734295204,0
0.0,45,0,-20.33135324716568,0.0,37299.3143368475,0
0.0,46,0,-20.792585372924805,0.0,38424.89030486717,0
0.0,47,0,-21.25381749868393,0.0,39559.01583071654,0
0.0,48,0,-21.715049624443054,0.0,40701.56041988158,0
0.0,49,0,-22.17628175020218,0.0,41852.39855998347,0
0.0,50,0,-22.637513875961304,0.0,43011.40941785167,0
0.0,51,0,-23.09874600172043,0.0,44178.476561675736,0
0.0,52,0,-23.559978127479553,0.0,45353.48770563053,0
0.0,53,0,-24.021210253238678,0.0,46536.33447469287,0
0.0,54,0,-24.482442378997803,0.0,47726.91218764387,0
0.0,55,0,-24.943674504756927,0.0,48925.11965648949,0
0.0,56,0,-25.404906630516052,0.0,50130.85900073722,0
0.0,57,0,-25.866138756275177,0.0,51344.03547514439,0
0.0,58,0,-26.3273708820343,0.0,52564.55730970837,0
0.0,59,0,-26.788603007793427,0.0,53792.33556080285,0
0.0,60,0,-27.24983513355255,0.0,55027.28397248249,0
0.0,61,0,-27.711067259311676,0.0,56269.31884708051,0
0.0,62,0,-28.1722993850708,0.0,57518.35892431476,0
0.0,63,0,-28.633531510829926,0.0,58774.32526819649,0
0.0,64,0,-29.09476363658905,0.0,60037.14116110694,0
0.0,65,0,-29.555995762348175,0.0,61306.73200446879,0
0.0,66,0,-30.0172278881073,0.0,62583.02522549403,0
0.0,67,0,-30.478460013866425,0.0,63865.95018953953,0
0.0,68,0,-30.93969213962555,0.0,65155.4381176444,0
0.0,69,0,-31.400924265384674,0.0,66451.42200886249,0
0.0,70,0,-31.8621563911438,0.0,67753.83656703786,0
0.0,71,0,-32.323388516902924,0.0,69062.61813170204,0
0.0,72,0,-32.78462064266205,0.0,70377.70461280076,0
0.0,73,0,-33.24585276842117,0.0,71699.03542898103,0
0.0,74,0,-33.7070848941803,0.0,73026.55144919381,0
0.0,75,0,-34.16831701993942,0.0,74360.19493738732,0
0.0,76,0,-34.62954914569855,0.0,75699.90950008387,0
0.0,77,0,-35.09078127145767,0.0,77045.6400366502,0
0.0,78,0,-35.5520133972168,0.0,78397.33269208684,0
0.0,79,0,-36.01324552297592,0.0,79754.93481217478,0
0.0,80,0,-36.474477648735046,0.0,81118.3949008305,0
0.0,81,0,-36.93570977449417,0.0,82487.66257953273,0
0.0,82,0,-37.396941900253296,0.0,83862.6885486925,0
0.0,83,0,-37.85817402601242,0.0,85243.42455084957,0
0.0,84,0,-38.319406151771545,0.0,86629.82333558591,0
