honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all,take
0.8000000000000005,0,2528,0.23942893743515015,2680.886975311656,3320.8869753116583,0
0.7900000000000005,1,2528,-0.5211421251296997,2740.1517977032886,3436.5894080610983,0
0.7900000000000005,2,2240,-1.2814404964447021,2825.7125361103654,3550.3274413412373,0
0.7000000000000004,3,2208,-2.0417388677597046,2572.016102969464,3638.0614846448016,0
0.6900000000000004,4,2400,-2.7993956208229065,2598.2793788647673,3722.257567691302,0
0.7500000000000004,5,2720,-3.556738018989563,2883.163490145546,3820.6999504510527,0
0.8500000000000005,6,2720,-4.315904021263123,3374.638474781167,3945.6728302937313,0
0.8500000000000005,7,2784,-5.077776372432709,3482.73608957253,4068.6506271553844,0
0.8700000000000006,8,2848,-5.839648723602295,3673.099234798993,4195.551250366883,0
0.8900000000000006,9,2816,-6.602012753486633,3871.852246190248,4326.358688404,0
0.8800000000000006,10,2720,-7.364852130413055,3933.705028228827,4452.281186032877,0
0.8500000000000005,11,2688,-8.12745589017868,3894.7141256341333,4568.051164303071,0
0.8400000000000005,12,2528,-8.889328241348267,3940.6791754191736,4679.657832409407,0
0.7900000000000005,13,2176,-9.650948643684387,3786.3012748593965,4777.125929712884,0
0.6800000000000004,14,2048,-10.41124701499939,3338.172317123901,4848.474185924644,0
0.6400000000000003,15,1984,-11.168270826339722,3176.4977890366126,4911.15892245037,0
0.6200000000000003,16,1952,-11.9239781498909,3106.231676544266,4969.585003945732,0
0.6100000000000003,17,1632,-12.679002106189728,3088.0163341708367,5025.795289230002,0
0.5100000000000002,18,1504,-13.433678030967712,2599.238428780306,5064.757755051175,0
0.47000000000000025,19,1216,-14.184642672538757,2386.397788240887,5637.410162519118,0
0.38000000000000017,20,1024,-14.934005320072174,2136.436824778334,6409.066385470373,0
0.3200000000000001,21,768,-15.679519951343536,1990.8460574577273,7326.947401221468,0
0.24000000000000007,22,704,-16.42228353023529,1672.98966707224,8454.585748321864,0
0.22000000000000006,23,736,-17.16115117073059,1797.488264433942,9613.086880854265,0
0.23000000000000007,24,640,-17.899004697799683,2247.293055310601,10719.31082938013,0
0.20000000000000004,25,640,-18.637367367744446,2159.823609729417,11899.322448326408,0
0.20000000000000004,26,512,-19.37419104576111,2381.2641245566074,13065.498941416387,0
0.16,27,576,-20.11101472377777,1908.3334650770569,14341.766447849719,0
0.18000000000000002,28,608,-20.84573131799698,2599.1713134090146,15546.400922466197,0
0.19000000000000003,29,672,-21.581509292125702,3007.63115422655,16716.441612944236,0
0.21000000000000005,30,512,-22.317812085151672,3609.8399142877915,17841.533087388827,0
0.16,31,480,-23.055152714252472,2711.549388988154,19099.63744212303,0
0.15,32,384,-23.78986930847168,2895.6430670368327,20386.041522215597,0
0.11999999999999998,33,416,-24.524049282073975,2576.596846566422,21763.730818500608,0
0.12999999999999998,34,320,-25.256596505641937,2876.896600398899,23107.012111504046,0
0.09999999999999999,35,384,-25.98969179391861,2339.285192147852,24544.351085087575,0
0.11999999999999998,36,288,-26.721131324768066,2939.9563147312474,25916.025481911114,0
0.09,37,192,-27.45367854833603,2327.899329097916,27400.515160704206,0
0.060000000000000005,38,160,-28.184558510780334,1623.319217563879,28966.385283913947,0
0.05,39,128,-28.91373711824417,1405.3673800876572,30563.511723353062,0
0.04,40,128,-29.64234107732773,1280.458316728863,32192.512140460603,0
0.04,41,160,-30.37036669254303,1329.0840713291814,33819.759816166756,0
0.05,42,128,-31.09839230775833,1675.8553910852568,35412.48185865685,0
0.04,43,160,-31.82699626684189,1369.0539828454876,37040.19679685368,0
0.05,44,224,-32.55502188205719,1855.19698569938,38635.099612827384,0
0.07,45,320,-33.28362584114075,2728.7852829669696,40165.557926345115,0
0.09999999999999999,46,448,-34.01337534189224,4135.685092612002,41602.237776867594,0
0.13999999999999999,47,256,-34.7448148727417,5839.876725935851,42934.261757680455,0
0.08,48,96,-35.47845447063446,3549.3474075887566,44450.407592996664,0
0.03,49,32,-36.20877104997635,1385.6814910506753,46142.77067009923,0
0.01,50,32,-36.93621462583542,516.9401942527842,47908.99952832182,0
0.01,51,32,-37.6624830365181,520.8191539951973,49677.18924314657,0
0.01,52,64,-38.388751447200775,507.16242742075974,51447.768888313454,0
0.02,53,96,-39.11501985788345,962.5624534716851,53185.33876963704,0
0.03,54,64,-39.84187775850296,1627.6323698488545,54891.08457873784,0
0.02,55,64,-40.56932133436203,1113.2177476209154,56636.94877275161,0
0.02,56,0,-41.29617923498154,1073.1379434639282,58387.07504333889,0
0.0,57,0,-42.023037135601044,0.0,60214.37760280339,0
0.0,58,0,-42.74871248006821,0.0,62045.41108665592,0
0.0,59,0,-43.47438782453537,0.0,63880.373428934094,0
0.0,60,0,-44.20006316900253,0.0,65719.48764845676,0
