honest_proportion,round,total_honest_effective_balance,alpha,sum_balance_honest,sum_balance_all,take
0.9000000000000006,0,2815,0.7220558226108551,3034.644253045493,3352.6077855156755,0
0.8800000000000006,1,2720,0.4441116452217102,3090.982433834025,3495.601667573424,0
0.8500000000000005,2,2816,0.16926714777946472,3100.8627366876294,3626.256740039943,0
0.8800000000000006,3,2944,-0.10085779428482056,3324.1214711655057,3763.7987340252093,0
0.9200000000000006,4,2944,-0.37570229172706604,3613.115778875282,3911.4190859874975,0
0.9200000000000006,5,3040,-0.6567088067531586,3741.9762398034204,4056.2269865282556,0
0.9500000000000006,6,3040,-0.9377153217792511,4004.2412255389736,4207.896403660337,0
0.9500000000000006,7,3072,-1.223245233297348,4143.363480270648,4356.807349878194,0
0.9600000000000006,8,3135,-1.508775144815445,4332.906534762006,4505.7390034156715,0
0.9800000000000006,9,3200,-1.795794129371643,4567.5644887695125,4658.869474411574,0
1.0000000000000007,10,3200,-2.0857632756233215,4815.7496587358655,4815.7496587358655,0
1.0000000000000007,11,3200,-2.378645181655884,4970.053384050683,4970.053384050683,0
1.0000000000000007,12,3200,-2.671527087688446,5121.942913168865,5121.942913168865,0
1.0000000000000007,13,3200,-2.9644089937210083,5271.563376625957,5271.563376625957,0
1.0000000000000007,14,3200,-3.2572908997535706,5419.045250304944,5419.045250304944,0
1.0000000000000007,15,3200,-3.550172805786133,5564.506385914941,5564.506385914941,0
1.0000000000000007,16,3200,-3.843054711818695,5708.053689792522,5708.053689792522,0
1.0000000000000007,17,3200,-4.135936617851257,5849.784522197226,5849.784522197226,0
1.0000000000000007,18,3200,-4.42881852388382,5989.787872320191,5989.787872320191,0
1.0000000000000007,19,3200,-4.721700429916382,6128.145351721148,6128.145351721148,0
1.0000000000000007,20,3200,-5.014582335948944,6264.932039573539,6264.932039573539,0
1.0000000000000007,21,3200,-5.307464241981506,6400.217206046673,6400.217206046673,0
1.0000000000000007,22,3200,-5.600346148014069,6534.064934774062,6534.064934774062,0
1.0000000000000007,23,3200,-5.893228054046631,6666.534661210189,6666.534661210189,0
1.0000000000000007,24,3200,-6.186109960079193,6797.681640453998,6797.681640453998,0
1.0000000000000007,25,3200,-6.478991866111755,6927.5573555890405,6927.5573555890405,0
1.0000000000000007,26,3200,-6.771873772144318,7056.209875591628,7056.209875591628,0
1.0000000000000007,27,3200,-7.06475567817688,7183.684170266801,7183.684170266801,0
1.0000000000000007,28,3200,-7.357637584209442,7310.0223883964145,7310.0223883964145,0
1.0000000000000007,29,3200,-7.650519490242004,7435.264104253579,7435.264104253579,0
1.0000000000000007,30,3200,-7.943401396274567,7559.44653680142,7559.44653680142,0
1.0000000000000007,31,3200,-8.236283302307129,7682.6047452116,7682.6047452116,0
1.0000000000000007,32,3200,-8.529165208339691,7804.77180377676,7804.77180377676,0
1.0000000000000007,33,3200,-8.822047114372253,7925.978958828285,7925.978958828285,0
1.0000000000000007,34,3200,-9.114929020404816,8046.255769886647,8046.255769886647,0
1.0000000000000007,35,3200,-9.407810926437378,8165.630236951403,8165.630236951403,0
1.0000000000000007,36,3200,-9.70069283246994,8284.12891557002,8284.12891557002,0
1.0000000000000007,37,3200,-9.993574738502502,8401.777021099311,8401.777021099311,0
1.0000000000000007,38,3200,-10.286456644535065,8518.598523383072,8518.598523383072,0
1.0000000000000007,39,3200,-10.579338550567627,8634.616232908236,8634.616232908236,0
1.0000000000000007,40,3200,-10.87222045660019,8749.85187936511,8749.85187936511,0
1.0000000000000007,41,3200,-11.165102362632751,8864.3261834198,8864.3261834198,0
1.0000000000000007,42,3200,-11.457984268665314,8978.05892240707,8978.05892240707,0
